"mu","lo","hi","X","X_raw","fg","tot","prop","tot_lo","prop_lo","tot_hi","prop_hi","cov"
2.9475345471282,0.540598192514867,19.3668845782865,-1.16227364800796,-3.44249279809434,"herbivore-detritivore",9.53510510310146,0.309124494723132,7.12816874848813,0.0758397018349947,25.9544551342598,0.746187291472835,"grav_nc"
2.94669878061739,0.537265682707905,19.4663331416615,-1.14239656668796,-3.39474409878194,"herbivore-detritivore",9.53532770447502,0.309029628759846,7.12589460656554,0.0753962431906989,26.0549620655191,0.747125752580659,"grav_nc"
2.94586325108621,0.533953716109869,19.5662923714123,-1.12251948536796,-3.34699539946954,"herbivore-detritivore",9.53560309056883,0.308933081956799,7.12369355559249,0.0749546161612589,26.1560322108949,0.748060417331274,"grav_nc"
2.94502795846747,0.530662166082441,19.6667648898004,-1.10264240404795,-3.29924670015715,"herbivore-detritivore",9.5359311367298,0.308834860092899,7.12156534434477,0.0745148208888989,26.2576680680627,0.748991298039948,"grav_nc"
2.944192902694,0.527390906767964,19.7677533325527,-1.08276532272795,-3.25149800084475,"herbivore-detritivore",9.5363117195793,0.30873496895547,7.11950972365327,0.0740768574296351,26.359872149438,0.749918407057758,"grav_nc"
2.94335808369863,0.524139813084631,19.8692603489304,-1.06288824140795,-3.20374930153235,"herbivore-detritivore",9.53674471700776,0.308633414339955,7.11752644639376,0.0736407257538462,26.4626469822396,0.75084175677005,"grav_nc"
2.94252350141423,0.520908760721695,19.9712886017988,-1.04301116008794,-3.15600060221995,"herbivore-detritivore",9.53723000816941,0.308530202049623,7.11561526747687,0.0732064257468497,26.5659951085539,0.75176135959493,"grav_nc"
2.94168915577368,0.517697626134726,20.0738407676966,-1.02313407876794,-3.10825190290755,"herbivore-detritivore",9.53776747347698,0.308425337895273,7.11377594383803,0.0727739572094842,26.6699190853999,0.752677227981759,"grav_nc"
2.94085504670988,0.514506286540879,20.1769195369068,-1.00325699744794,-3.06050320359516,"herbivore-detritivore",9.53835699459652,0.308318827694946,7.11200823442751,0.0723433198586974,26.7744214847934,0.753589374409688,"grav_nc"
2.94002117415576,0.511334619914203,20.2805276135268,-0.983379916127933,-3.01275450428276,"herbivore-detritivore",9.53899845444213,0.308210677273634,7.11031190020058,0.0719145133281395,26.8795048938132,0.754497811386204,"grav_nc"
2.93918753804424,0.508182504980973,20.3846677155396,-0.96350283480793,-2.96500580497036,"herbivore-detritivore",9.53969173717086,0.308100892462999,7.1086867041076,0.0714875371687616,26.9851719146662,0.755402551445696,"grav_nc"
2.93835413830828,0.505049821215056,20.4893425748848,-0.943625753487927,-2.91725710565796,"herbivore-detritivore",9.54043672817756,0.307989479101086,7.10713241108434,0.07106239084942,27.0914251647541,0.756303607148044,"grav_nc"
